Ano;Distrito;Inscritos;Votantes;Brancos;Nulos;Partido;Votos;Mandatos;Percentual;Abstenção;Inscritos_totais;abstenção_totais;Sondagem;Cor
1980;Açores;157927,0;120401,0;1284,0;2968,0;Outros;3428,0;0,0;0,03;0,23761611377408548;10813643;0,4016;0,0;#ebedf0
1983;Fora da Europa;110749,0;48439,0;878,0;529,0;Outros;2371,0;0,0;0,05;0,5626235902807248;10813643;0,4016;0,0;#ebedf0
1999;Viseu;353068,0;203767,0;1786,0;2422,0;Outros;2705,0;0,0;0,01;0,4228675495938459;10813643;0,4016;0,0;#ebedf0
2009;Setúbal;707628,0;419506,0;7313,0;6032,0;Outros;12091,0;0,0;0,03;0,40716591203287605;10813643;0,4016;0,0;#ebedf0
2024;Bragança;134213,0;72664,0;892,0;966,0;Outros;2235,0;0,0;0,03;0,45859193967797457;10813643;0,4016;0,0;#ebedf0
1980;Europa;70426,0;43913,0;740,0;752,0;Outros;2178,0;0,0;0,05;0,37646607786896885;10813643;0,4016;0,0;#ebedf0
1999;Fora da Europa;86527,0;17124,0;104,0;543,0;Outros;201,0;0,0;0,01;0,8020964554416541;10813643;0,4016;0,0;#ebedf0
1980;Faro;247707,0;206338,0;1594,0;4956,0;Outros;9636,0;0,0;0,05;0,16700779550032901;10813643;0,4016;0,0;#ebedf0
2002;Castelo Branco;191027,0;119672,0;981,0;1334,0;Outros;1840,0;0,0;0,02;0,3735335842577227;10813643;0,4016;0,0;#ebedf0
1999;Porto;1415952,0;915141,0;8898,0;6815,0;Outros;11280,0;0,0;0,01;0,35369207430760363;10813643;0,4016;0,0;#ebedf0
2009;Guarda;158060,0;102366,0;1473,0;1751,0;Outros;3036,0;0,0;0,03;0,35235986334303426;10813643;0,4016;0,0;#ebedf0
1985;Lisboa;1661690,0;1288111,0;9797,0;15966,0;Outros;286759,0;13,0;0,22;0,22481870866407092;10813643;0,4016;0,0;#ebedf0
2022;Vila Real;213093,0;105308,0;943,0;1080,0;Outros;938,0;0,0;0,01;0,5058120163496689;10813643;0,4016;0,0;#ebedf0
2024;Braga;780164,0;556358,0;9590,0;5162,0;Outros;19799,0;0,0;0,04;0,28687045287913826;10813643;0,4016;0,0;#ebedf0
2024;Fora da Europa;609436,0;98360,0;487,0;31980,0;Outros;3706,0;0,0;0,04;0,8386048740146628;10813643;0,4016;0,0;#ebedf0
1985;Beja;150877,0;113243,0;1182,0;2205,0;Outros;15445,0;0,0;0,14;0,24943497020752006;10813643;0,4016;0,0;#ebedf0
1985;Fora da Europa;115212,0;33991,0;773,0;191,0;Outros;2667,0;0,0;0,08;0,7049699684060688;10813643;0,4016;0,0;#ebedf0
2011;Faro;359505,0;200634,0;6026,0;2903,0;Outros;8291,0;0,0;0,04;0,44191596778904324;10813643;0,4016;0,0;#ebedf0
1995;Coimbra;380227,0;254800,0;2414,0;3551,0;Outros;2190,0;0,0;0,01;0,32987399632324904;10813643;0,4016;0,0;#ebedf0
1980;Viseu;292767,0;240518,0;1376,0;7250,0;Outros;6240,0;0,0;0,03;0,17846615226442872;10813643;0,4016;0,0;#ebedf0
1987;Europa;72978,0;19261,0;384,0;66,0;Outros;1680,0;0,0;0,09;0,7360711447285483;10813643;0,4016;0,0;#ebedf0
1995;Lisboa;1877610,0;1262256,0;11689,0;9058,0;Outros;21251,0;0,0;0,02;0,32773259622605333;10813643;0,4016;0,0;#ebedf0
2009;Castelo Branco;193786,0;117379,0;1993,0;2297,0;Outros;3253,0;0,0;0,03;0,39428544889723716;10813643;0,4016;0,0;#ebedf0
1987;Faro;269532,0;189523,0;2686,0;2718,0;Outros;17346,0;0,0;0,09;0,2968441595061069;10813643;0,4016;0,0;#ebedf0
2002;Coimbra;379453,0;234308,0;2776,0;2176,0;Outros;2664,0;0,0;0,01;0,3825111410372299;10813643;0,4016;0,0;#ebedf0
2005;Açores;189376,0;91315,0;1289,0;646,0;Outros;1581,0;0,0;0,02;0,517811127069956;10813643;0,4016;0,0;#ebedf0
2005;Madeira;230860,0;140421,0;1575,0;2323,0;Outros;4407,0;0,0;0,03;0,3917482456900286;10813643;0,4016;0,0;#ebedf0
2015;Vila Real;229963,0;110279,0;1932,0;1954,0;Outros;3728,0;0,0;0,03;0,5204489417862873;10813643;0,4016;0,0;#ebedf0
1999;Aveiro;571554,0;362337,0;3424,0;2822,0;Outros;3995,0;0,0;0,01;0,36604940215622667;10813643;0,4016;0,0;#ebedf0
2005;Europa;73879,0;23450,0;104,0;1718,0;Outros;332,0;0,0;0,01;0,6825890983906117;10813643;0,4016;0,0;#ebedf0
2011;Bragança;152840,0;75573,0;1436,0;1045,0;Outros;1713,0;0,0;0,02;0,5055417429992148;10813643;0,4016;0,0;#ebedf0
1987;Madeira;177049,0;118907,0;1009,0;1611,0;Outros;5622,0;0,0;0,05;0,32839496410598196;10813643;0,4016;0,0;#ebedf0
2015;Guarda;163456,0;85609,0;1737,0;2000,0;Outros;3311,0;0,0;0,04;0,4762566072826938;10813643;0,4016;0,0;#ebedf0
2011;Lisboa;1882740,0;1169467,0;31230,0;15531,0;Outros;40589,0;0,0;0,03;0,378848380551749;10813643;0,4016;0,0;#ebedf0
2015;Portalegre;101179,0;59011,0;1134,0;889,0;Outros;2390,0;0,0;0,04;0,4167663250279208;10813643;0,4016;0,0;#ebedf0
1980;Vila Real;177379,0;143573,0;816,0;4128,0;Outros;6713,0;0,0;0,05;0,19058625880177474;10813643;0,4016;0,0;#ebedf0
2002;Vila Real;220723,0;126730,0;842,0;1654,0;Outros;1157,0;0,0;0,01;0,4258414392700353;10813643;0,4016;0,0;#ebedf0
2022;Portalegre;94374,0;53522,0;601,0;456,0;Outros;619,0;0,0;0,01;0,4328734609108441;10813643;0,4016;0,0;#ebedf0
2009;Coimbra;394004,0;236551,0;5248,0;2815,0;Outros;5723,0;0,0;0,02;0,3996228464685638;10813643;0,4016;0,0;#ebedf0
2011;Viseu;379141,0;202740,0;5187,0;3010,0;Outros;3801,0;0,0;0,02;0,46526490144827387;10813643;0,4016;0,0;#ebedf0
2015;Santarém;393250,0;227544,0;5139,0;3948,0;Outros;12091,0;0,0;0,05;0,42137571519389705;10813643;0,4016;0,0;#ebedf0
2022;Madeira;254784,0;127120,0;781,0;2312,0;Outros;11453,0;0,0;0,09;0,5010675709620699;10813643;0,4016;0,0;#ebedf0
2011;Fora da Europa;120058,0;15120,0;99,0;2536,0;Outros;494,0;0,0;0,03;0,8740608705792199;10813643;0,4016;0,0;#ebedf0
2024;Lisboa;1915287,0;1319561,0;15712,0;13568,0;Outros;36050,0;0,0;0,03;0,31103745809374783;10813643;0,4016;0,0;#ebedf0
2011;Porto;1570585,0;993502,0;24736,0;12296,0;Outros;26524,0;0,0;0,03;0,3674318804776564;10813643;0,4016;0,0;#ebedf0
2019;Braga;778174,0;465674,0;14540,0;7960,0;Outros;13331,0;0,0;0,03;0,4015811373805858;10813643;0,4016;0,0;#ebedf0
1991;Beja;152651,0;96724,0;1005,0;1763,0;Outros;3824,0;0,0;0,04;0,36637165822693596;10813643;0,4016;0,0;#ebedf0
1983;Santarém;349010,0;272809,0;2360,0;5805,0;Outros;5447,0;0,0;0,02;0,21833471820291683;10813643;0,4016;0,0;#ebedf0
2022;Setúbal;745594,0;433260,0;4415,0;3379,0;Outros;7840,0;0,0;0,02;0,4189062680225431;10813643;0,4016;0,0;#ebedf0
1980;Setúbal;468891,0;407098,0;2348,0;5068,0;Outros;10700,0;0,0;0,03;0,131785425610643;10813643;0,4016;0,0;#ebedf0
1985;Bragança;140771,0;92036,0;963,0;2696,0;Outros;9203,0;0,0;0,1;0,34620056687812123;10813643;0,4016;0,0;#ebedf0
1985;Madeira;174139,0;121441,0;864,0;1960,0;Outros;13429,0;0,0;0,11;0,30262032054852733;10813643;0,4016;0,0;#ebedf0
1995;Aveiro;539057,0;383676,0;2750,0;3604,0;Outros;2750,0;0,0;0,01;0,2882459554369946;10813643;0,4016;0,0;#ebedf0
1995;Évora;151035,0;104500,0;806,0;930,0;Outros;2000,0;0,0;0,02;0,308107392326282;10813643;0,4016;0,0;#ebedf0
1980;Leiria;299972,0;251276,0;1392,0;4360,0;Outros;9755,0;0,0;0,04;0,1623351512807862;10813643;0,4016;0,0;#ebedf0
2015;Castelo Branco;180996,0;104212,0;2091,0;2166,0;Outros;4558,0;0,0;0,04;0,4242303697319278;10813643;0,4016;0,0;#ebedf0
1985;Santarém;365602,0;277461,0;2477,0;3477,0;Outros;70645,0;3,0;0,25;0,24108456737107564;10813643;0,4016;0,0;#ebedf0
2005;Fora da Europa;72475,0;13488,0;35,0;1232,0;Outros;148,0;0,0;0,01;0,8138944463608141;10813643;0,4016;0,0;#ebedf0
1987;Guarda;168651,0;118540,0;1014,0;2529,0;Outros;4997,0;0,0;0,04;0,29712838939585295;10813643;0,4016;0,0;#ebedf0
1987;Leiria;334650,0;241712,0;2317,0;3701,0;Outros;11800,0;0,0;0,05;0,2777170177797699;10813643;0,4016;0,0;#ebedf0
2022;Aveiro;642623,0;364875,0;4743,0;3425,0;Outros;5650,0;0,0;0,02;0,4322098648818981;10813643;0,4016;0,0;#ebedf0
1987;Setúbal;540007,0;394094,0;3694,0;3471,0;Outros;43019,0;1,0;0,11;0,27020575659204416;10813643;0,4016;0,0;#ebedf0
1995;Viseu;357660,0;217194,0;1594,0;3187,0;Outros;2450,0;0,0;0,01;0,3927361181009898;10813643;0,4016;0,0;#ebedf0
2019;Viseu;348061,0;177644,0;4995,0;3693,0;Outros;5542,0;0,0;0,03;0,4896181991087769;10813643;0,4016;0,0;#ebedf0
2024;Faro;381108,0;235351,0;3401,0;2650,0;Outros;8319,0;0,0;0,04;0,3824558917682127;10813643;0,4016;0,0;#ebedf0
1999;Leiria;376706,0;232863,0;2834,0;2233,0;Outros;3707,0;0,0;0,02;0,38184419680068804;10813643;0,4016;0,0;#ebedf0
1995;Bragança;154459,0;90603,0;610,0;1362,0;Outros;400,0;0,0;0,0;0,413417152771933;10813643;0,4016;0,0;#ebedf0
2011;Europa;75053,0;18191,0;161,0;2410,0;Outros;462,0;0,0;0,03;0,7576246119408951;10813643;0,4016;0,0;#ebedf0
2019;Bragança;141557,0;63531,0;1305,0;1392,0;Outros;1681,0;0,0;0,03;0,5511984571586004;10813643;0,4016;0,0;#ebedf0
2002;Bragança;151057,0;84648,0;559,0;1104,0;Outros;992,0;0,0;0,01;0,43962874941247343;10813643;0,4016;0,0;#ebedf0
2009;Portalegre;108627,0;66120,0;1078,0;755,0;Outros;2128,0;0,0;0,03;0,39131155237648096;10813643;0,4016;0,0;#ebedf0
2022;Castelo Branco;166269,0;95738,0;1117,0;1126,0;Outros;1153,0;0,0;0,01;0,42419813675429574;10813643;0,4016;0,0;#ebedf0
2024;Viseu;335659,0;211590,0;3302,0;2595,0;Outros;8679,0;0,0;0,04;0,3696281047134145;10813643;0,4016;0,0;#ebedf0
2024;Açores;230082,0;106277,0;2621,0;1056,0;Outros;1342,0;0,0;0,01;0,5380907676393634;10813643;0,4016;0,0;#ebedf0
1991;Coimbra;372347,0;246699,0;2548,0;3054,0;Outros;8489,0;0,0;0,03;0,33744867019205205;10813643;0,4016;0,0;#ebedf0
2005;Guarda;168539,0;101056,0;1635,0;1540,0;Outros;2043,0;0,0;0,02;0,40039990743982107;10813643;0,4016;0,0;#ebedf0
2015;Coimbra;390950,0;220198,0;5946,0;3500,0;Outros;11244,0;0,0;0,05;0,43676173423711473;10813643;0,4016;0,0;#ebedf0
1987;Braga;521819,0;403063,0;3176,0;5563,0;Outros;20423,0;0,0;0,05;0,22758082783493894;10813643;0,4016;0,0;#ebedf0
2024;Viana do Castelo;233491,0;142917,0;2682,0;1534,0;Outros;4199,0;0,0;0,03;0,3879121679208193;10813643;0,4016;0,0;#ebedf0
2005;Lisboa;1787560,0;1186664,0;25528,0;12537,0;Outros;27053,0;0,0;0,02;0,33615431090424935;10813643;0,4016;0,0;#ebedf0
1980;Braga;433979,0;387576,0;1731,0;6366,0;Outros;13000,0;0,0;0,03;0,10692452860622287;10813643;0,4016;0,0;#ebedf0
1991;Leiria;358670,0;240705,0;2362,0;3895,0;Outros;6740,0;0,0;0,03;0,32889564223380824;10813643;0,4016;0,0;#ebedf0
2005;Porto;1450663,0;1002127,0;17270,0;11097,0;Outros;19386,0;0,0;0,02;0,3091937962159371;10813643;0,4016;0,0;#ebedf0
2015;Aveiro;657457,0;368734,0;9159,0;6123,0;Outros;17036,0;0,0;0,05;0,43915115361156704;10813643;0,4016;0,0;#ebedf0
2015;Fora da Europa;164507,0;14759,0;80,0;1584,0;Outros;3577,0;0,0;0,24;0,9102834529837636;10813643;0,4016;0,0;#ebedf0
2022;Coimbra;374935,0;215103,0;3120,0;2329,0;Outros;2374,0;0,0;0,01;0,42629255737661187;10813643;0,4016;0,0;#ebedf0
2009;Aveiro;643077,0;390182,0;7073,0;4852,0;Outros;10095,0;0,0;0,03;0,3932577280792191;10813643;0,4016;0,0;#ebedf0
2009;Évora;147639,0;91412,0;1424,0;978,0;Outros;2914,0;0,0;0,03;0,3808411056699111;10813643;0,4016;0,0;#ebedf0
2019;Viana do Castelo;240917,0;121913,0;3617,0;2174,0;Outros;4457,0;0,0;0,04;0,49396265103749426;10813643;0,4016;0,0;#ebedf0
1991;Braga;533427,0;424864,0;2252,0;4084,0;Outros;9529,0;0,0;0,02;0,20351988182075523;10813643;0,4016;0,0;#ebedf0
2022;Leiria;413063,0;235828,0;3801,0;2690,0;Outros;3497,0;0,0;0,01;0,42907498371919056;10813643;0,4016;0,0;#ebedf0
1983;Viana do Castelo;184789,0;137581,0;1104,0;2913,0;Outros;2798,0;0,0;0,02;0,25546975198740185;10813643;0,4016;0,0;#ebedf0
2009;Braga;761453,0;497341,0;6878,0;4820,0;Outros;13368,0;0,0;0,03;0,3468526619502451;10813643;0,4016;0,0;#ebedf0
2009;Bragança;157699,0;83870,0;1052,0;1415,0;Outros;1736,0;0,0;0,02;0,46816403401416623;10813643;0,4016;0,0;#ebedf0
2009;Madeira;251212,0;137607,0;1552,0;2323,0;Outros;10499,0;0,0;0,08;0,4522276005923284;10813643;0,4016;0,0;#ebedf0
2005;Beja;138713,0;87350,0;1045,0;886,0;Outros;2391,0;0,0;0,03;0,3702825257906613;10813643;0,4016;0,0;#ebedf0
2009;Santarém;403829,0;246520,0;4867,0;3537,0;Outros;8238,0;0,0;0,03;0,3895435939469429;10813643;0,4016;0,0;#ebedf0
2002;Braga;673510,0;453297,0;3160,0;3376,0;Outros;4853,0;0,0;0,01;0,32696322252082377;10813643;0,4016;0,0;#ebedf0
1999;Açores;186614,0;93724,0;687,0;782,0;Outros;945,0;0,0;0,01;0,49776544096370046;10813643;0,4016;0,0;#ebedf0
1987;Coimbra;352105,0;243215,0;2784,0;3717,0;Outros;13041,0;0,0;0,05;0,30925434174465005;10813643;0,4016;0,0;#ebedf0
2011;Leiria;424870,0;248754,0;8597,0;3906,0;Outros;6787,0;0,0;0,03;0,41451738178737024;10813643;0,4016;0,0;#ebedf0
1999;Viana do Castelo;226975,0;137217,0;1142,0;1391,0;Outros;1984,0;0,0;0,01;0,3954532437493116;10813643;0,4016;0,0;#ebedf0
1999;Europa;97023,0;25750,0;78,0;2070,0;Outros;573,0;0,0;0,02;0,7345990126052585;10813643;0,4016;0,0;#ebedf0
2002;Évora;147058,0;91020,0;815,0;702,0;Outros;1770,0;0,0;0,02;0,38106053393899003;10813643;0,4016;0,0;#ebedf0
1985;Portalegre;116111,0;93608,0;1193,0;1592,0;Outros;19222,0;0,0;0,21;0,19380592708701155;10813643;0,4016;0,0;#ebedf0
1999;Madeira;209313,0;121658,0;1262,0;1727,0;Outros;1709,0;0,0;0,01;0,4187747535986775;10813643;0,4016;0,0;#ebedf0
1985;Vila Real;196854,0;131300,0;1188,0;4037,0;Outros;14527,0;0,0;0,11;0,33300821928942254;10813643;0,4016;0,0;#ebedf0
1991;Guarda;173132,0;113143,0;885,0;1608,0;Outros;3357,0;0,0;0,03;0,3464928493865952;10813643;0,4016;0,0;#ebedf0
2005;Coimbra;379094,0;244449,0;5841,0;2761,0;Outros;4201,0;0,0;0,02;0,35517576115686345;10813643;0,4016;0,0;#ebedf0
1985;Viseu;321240,0;222745,0;1718,0;5049,0;Outros;29772,0;1,0;0,13;0,30660876603162746;10813643;0,4016;0,0;#ebedf0
2002;Aveiro;594408,0;366503,0;3718,0;2937,0;Outros;3165,0;0,0;0,01;0,3834150953553788;10813643;0,4016;0,0;#ebedf0
2024;Europa;937311,0;238605,0;1381,0;94261,0;Outros;4788,0;0,0;0,02;0,7454366800346949;10813643;0,4016;0,0;#ebedf0
1983;Beja;146909,0;115283,0;953,0;3228,0;Outros;2022,0;0,0;0,02;0,21527612331443277;10813643;0,4016;0,0;#ebedf0
1983;Vila Real;185138,0;132251,0;779,0;4091,0;Outros;2750,0;0,0;0,02;0,28566258682712353;10813643;0,4016;0,0;#ebedf0
2011;Vila Real;235328,0;119551,0;2043,0;1477,0;Outros;1735,0;0,0;0,01;0,4919814046777264;10813643;0,4016;0,0;#ebedf0
2022;Évora;134828,0;78957,0;842,0;552,0;Outros;610,0;0,0;0,01;0,4143872192719613;10813643;0,4016;0,0;#ebedf0
1983;Portalegre;108256,0;89206,0;842,0;1943,0;Outros;1601,0;0,0;0,02;0,17597177061779487;10813643;0,4016;0,0;#ebedf0
2019;Açores;228946,0;83561,0;3926,0;1350,0;Outros;2214,0;0,0;0,03;0,635018738043032;10813643;0,4016;0,0;#ebedf0
1991;Setúbal;595638,0;404781,0;4432,0;3699,0;Outros;20685,0;0,0;0,05;0,3204244860133168;10813643;0,4016;0,0;#ebedf0
2015;Setúbal;725753,0;423689,0;7239,0;6145,0;Outros;24951,0;0,0;0,06;0,4162077180528362;10813643;0,4016;0,0;#ebedf0
1983;Madeira;161352,0;118447,0;605,0;2743,0;Outros;2869,0;0,0;0,02;0,2659093162774555;10813643;0,4016;0,0;#ebedf0
1985;Viana do Castelo;196719,0;140998,0;1262,0;2755,0;Outros;26546,0;1,0;0,19;0,2832517448746689;10813643;0,4016;0,0;#ebedf0
2019;Faro;360169,0;165377,0;4717,0;2860,0;Outros;6930,0;0,0;0,04;0,5408349969042311;10813643;0,4016;0,0;#ebedf0
2019;Madeira;257902,0;129920,0;688,0;2301,0;Outros;13008,0;0,0;0,1;0,49624275887740305;10813643;0,4016;0,0;#ebedf0
1980;Aveiro;417378,0;359266,0;1722,0;5185,0;Outros;14132,0;0,0;0,04;0,13923110465812766;10813643;0,4016;0,0;#ebedf0
1980;Évora;140538,0;125934,0;771,0;1672,0;Outros;3493,0;0,0;0,03;0,10391495538573198;10813643;0,4016;0,0;#ebedf0
1995;Santarém;396918,0;269461,0;2483,0;3158,0;Outros;4421,0;0,0;0,02;0,3211167042059065;10813643;0,4016;0,0;#ebedf0
2015;Braga;787983,0;474359,0;10746,0;6063,0;Outros;23833,0;0,0;0,05;0,39800858647965753;10813643;0,4016;0,0;#ebedf0
2019;Santarém;380900,0;206907,0;6021,0;3997,0;Outros;7878,0;0,0;0,04;0,4567944342347073;10813643;0,4016;0,0;#ebedf0
1991;Porto;1319056,0;953596,0;5980,0;9893,0;Outros;24878,0;0,0;0,03;0,2770617775136158;10813643;0,4016;0,0;#ebedf0
2015;Porto;1591407,0;959772,0;18926,0;13955,0;Outros;42518,0;0,0;0,04;0,3969034948319317;10813643;0,4016;0,0;#ebedf0
2002;Faro;318058,0;186414,0;2491,0;2114,0;Outros;2994,0;0,0;0,02;0,4138993516905722;10813643;0,4016;0,0;#ebedf0
2002;Portalegre;110624,0;68433,0;631,0;591,0;Outros;1050,0;0,0;0,02;0,38139101822389354;10813643;0,4016;0,0;#ebedf0
2019;Aveiro;645650,0;352093,0;10596,0;6243,0;Outros;10924,0;0,0;0,03;0,4546689382792535;10813643;0,4016;0,0;#ebedf0
1983;Guarda;157442,0;118293,0;895,0;3518,0;Outros;1827,0;0,0;0,02;0,24865664816249794;10813643;0,4016;0,0;#ebedf0
1991;Castelo Branco;199057,0;134985,0;1132,0;1836,0;Outros;5379,0;0,0;0,04;0,32187765313452926;10813643;0,4016;0,0;#ebedf0
2009;Lisboa;1867233,0;1148838,0;21898,0;15450,0;Outros;38424,0;0,0;0,03;0,38473773760425184;10813643;0,4016;0,0;#ebedf0
1980;Porto;1116231,0;922091,0;3774,0;12717,0;Outros;27312,0;0,0;0,03;0,17392457296025643;10813643;0,4016;0,0;#ebedf0
2024;Portalegre;93106,0;60668,0;925,0;614,0;Outros;1370,0;0,0;0,02;0,34839859944579304;10813643;0,4016;0,0;#ebedf0
1980;Castelo Branco;180917,0;152284,0;926,0;4134,0;Outros;5350,0;0,0;0,04;0,15826594515717152;10813643;0,4016;0,0;#ebedf0
1991;Évora;149751,0;104639,0;1174,0;1023,0;Outros;4823,0;0,0;0,05;0,30124673624883974;10813643;0,4016;0,0;#ebedf0
2011;Coimbra;395464,0;226759,0;8155,0;3093,0;Outros;5629,0;0,0;0,02;0,4266001456516902;10813643;0,4016;0,0;#ebedf0
2015;Évora;141422,0;84762,0;1430,0;1070,0;Outros;3189,0;0,0;0,04;0,4006448784488976;10813643;0,4016;0,0;#ebedf0
2009;Fora da Europa;94471,0;8694,0;54,0;1099,0;Outros;305,0;0,0;0,04;0,9079717585290724;10813643;0,4016;0,0;#ebedf0
2022;Bragança;137572,0;65738,0;567,0;795,0;Outros;459,0;0,0;0,01;0,5221556712121652;10813643;0,4016;0,0;#ebedf0
2022;Viseu;340342,0;184459,0;2143,0;1898,0;Outros;1994,0;0,0;0,01;0,4580186988382275;10813643;0,4016;0,0;#ebedf0
1999;Guarda;171619,0;102094,0;897,0;1513,0;Outros;1080,0;0,0;0,01;0,40511248754508533;10813643;0,4016;0,0;#ebedf0
1987;Lisboa;1676580,0;1232138,0;9492,0;11255,0;Outros;105955,0;4,0;0,09;0,2650884538763435;10813643;0,4016;0,0;#ebedf0
2024;Vila Real;207989,0;117058,0;1494,0;1527,0;Outros;3794,0;0,0;0,03;0,43719138992927514;10813643;0,4016;0,0;#ebedf0
1987;Fora da Europa;114603,0;30588,0;549,0;183,0;Outros;1568,0;0,0;0,05;0,7330959922515118;10813643;0,4016;0,0;#ebedf0
2002;Santarém;388875,0;242793,0;2795,0;2301,0;Outros;3148,0;0,0;0,01;0,37565284474445515;10813643;0,4016;0,0;#ebedf0
2009;Faro;351369,0;201545,0;4662,0;2723,0;Outros;8107,0;0,0;0,04;0,4264007354092137;10813643;0,4016;0,0;#ebedf0
1995;Fora da Europa;99570,0;20327,0;170,0;2119,0;Outros;196,0;0,0;0,01;0,7958521643065182;10813643;0,4016;0,0;#ebedf0
2009;Viseu;381538,0;215327,0;3395,0;3704,0;Outros;3726,0;0,0;0,02;0,43563419633168915;10813643;0,4016;0,0;#ebedf0
2022;Porto;1589053,0;984837,0;10015,0;8122,0;Outros;14034,0;0,0;0,01;0,3802365308142648;10813643;0,4016;0,0;#ebedf0
2005;Setúbal;666307,0;427163,0;7200,0;3812,0;Outros;10094,0;0,0;0,02;0,3589096317463271;10813643;0,4016;0,0;#ebedf0
2024;Guarda;141065,0;85034,0;1163,0;1290,0;Outros;3122,0;0,0;0,04;0,39719987239924864;10813643;0,4016;0,0;#ebedf0
2009;Viana do Castelo;256883,0;141483,0;2258,0;1744,0;Outros;4059,0;0,0;0,03;0,4492317514199071;10813643;0,4016;0,0;#ebedf0
1985;Faro;266496,0;198315,0;2131,0;4069,0;Outros;44541,0;2,0;0,22;0,25584248919308356;10813643;0,4016;0,0;#ebedf0
2002;Fora da Europa;77074,0;15882,0;71,0;936,0;Outros;146,0;0,0;0,01;0,7939382930689987;10813643;0,4016;0,0;#ebedf0
1980;Guarda;156432,0;130740,0;1033,0;3047,0;Outros;4538,0;0,0;0,03;0,16423749616446762;10813643;0,4016;0,0;#ebedf0
1983;Açores;161530,0;107386,0;693,0;2574,0;Outros;2248,0;0,0;0,02;0,33519470067479723;10813643;0,4016;0,0;#ebedf0
2009;Açores;218339,0;95289,0;1804,0;868,0;Outros;1537,0;0,0;0,02;0,5635731591699147;10813643;0,4016;0,0;#ebedf0
2015;Leiria;422474,0;237189,0;6883,0;4679,0;Outros;13314,0;0,0;0,06;0,4385713677054683;10813643;0,4016;0,0;#ebedf0
1999;Beja;145288,0;85015,0;853,0;870,0;Outros;2151,0;0,0;0,03;0,4148518804030615;10813643;0,4016;0,0;#ebedf0
2002;Lisboa;1803214,0;1140102,0;13215,0;8930,0;Outros;16785,0;0,0;0,01;0,36773893725314916;10813643;0,4016;0,0;#ebedf0
2002;Viseu;358064,0;211401,0;1596,0;2217,0;Outros;1974,0;0,0;0,01;0,4095999597837258;10813643;0,4016;0,0;#ebedf0
1985;Açores;172664,0;103894,0;761,0;1690,0;Outros;17385,0;1,0;0,17;0,39828800444794515;10813643;0,4016;0,0;#ebedf0
2005;Castelo Branco;188963,0;124635,0;1764,0;1753,0;Outros;2155,0;0,0;0,02;0,3404264326878807;10813643;0,4016;0,0;#ebedf0
1987;Castelo Branco;192953,0;137371,0;1489,0;3101,0;Outros;11727,0;0,0;0,09;0,28805978658015163;10813643;0,4016;0,0;#ebedf0
1995;Braga;640514,0;452981,0;2340,0;5435,0;Outros;4784,0;0,0;0,01;0,29278516941081695;10813643;0,4016;0,0;#ebedf0
1985;Europa;75606,0;23540,0;751,0;101,0;Outros;2550,0;0,0;0,11;0,6886490490172738;10813643;0,4016;0,0;#ebedf0
1987;Porto;1196453,0;933302,0;5834,0;10187,0;Outros;53627,0;1,0;0,06;0,21994261370902157;10813643;0,4016;0,0;#ebedf0
2024;Santarém;377261,0;251061,0;3868,0;2815,0;Outros;6153,0;0,0;0,02;0,3345164223177058;10813643;0,4016;0,0;#ebedf0
1991;Fora da Europa;103103,0;31644,0;180,0;177,0;Outros;214,0;0,0;0,01;0,6930836154137126;10813643;0,4016;0,0;#ebedf0
1995;Viana do Castelo;225309,0;145052,0;946,0;1272,0;Outros;1093,0;0,0;0,01;0,3562085846548518;10813643;0,4016;0,0;#ebedf0
2019;Europa;895509,0;108446,0;1665,0;27293,0;Outros;7432,0;0,0;0,07;0,8789001562240021;10813643;0,4016;0,0;#ebedf0
1991;Lisboa;1796763,0;1229293,0;11686,0;10882,0;Outros;57457,0;1,0;0,05;0,3158290770680385;10813643;0,4016;0,0;#ebedf0
2015;Lisboa;1901233,0;1152081,0;22185,0;16867,0;Outros;62638,0;0,0;0,05;0,39403481845728533;10813643;0,4016;0,0;#ebedf0
2024;Beja;119102,0;76994,0;1172,0;935,0;Outros;2011,0;0,0;0,03;0,35354570032409194;10813643;0,4016;0,0;#ebedf0
1983;Europa;74590,0;35545,0;404,0;314,0;Outros;1650,0;0,0;0,05;0,5234615900254725;10813643;0,4016;0,0;#ebedf0
2019;Vila Real;219081,0;100236,0;2246,0;2416,0;Outros;2436,0;0,0;0,02;0,5424705930683172;10813643;0,4016;0,0;#ebedf0
1980;Beja;145989,0;123146,0;885,0;2589,0;Outros;4787,0;0,0;0,04;0,15647069299741762;10813643;0,4016;0,0;#ebedf0
1980;Fora da Europa;105151,0;64183,0;904,0;1143,0;Outros;2645,0;0,0;0,04;0,3896111306597179;10813643;0,4016;0,0;#ebedf0
1999;Coimbra;378410,0;232263,0;2564,0;2280,0;Outros;2564,0;0,0;0,01;0,3862133664543749;10813643;0,4016;0,0;#ebedf0
2011;Setúbal;712135,0;419129,0;10866,0;5688,0;Outros;14412,0;0,0;0,03;0,4114472677231143;10813643;0,4016;0,0;#ebedf0
2015;Faro;370189,0;190481,0;4278,0;3038,0;Outros;12778,0;0,0;0,07;0,4854493245342244;10813643;0,4016;0,0;#ebedf0
